time,festivalId,nazivFestivala,tipKarte,razlog,staraCena,novaCena,deltaCene,procenatPromene
2024-12-17T04:17:48Z,F005,Nishville Jazz Festival,Day Pass,VREMENSKI_PERIOD,3258.88,3373.19,114.31,3.51
2024-12-27T23:17:48Z,F005,Nishville Jazz Festival,Day Pass,SEZONSKI_FAKTOR,3373.19,3439.46,66.27,1.96
2025-01-12T16:17:48Z,F005,Nishville Jazz Festival,Day Pass,PROMO_AKCIJA,3439.46,3151.88,-287.58,-8.36
2025-01-23T08:17:48Z,F005,Nishville Jazz Festival,Day Pass,POVECANJE_TRAZNJE,3151.88,3547.65,395.77,12.56
2025-02-04T18:17:48Z,F005,Nishville Jazz Festival,Day Pass,PROMO_AKCIJA,3547.65,3332.66,-214.99,-6.06
2025-02-20T15:17:48Z,F005,Nishville Jazz Festival,Day Pass,PROMO_AKCIJA,3332.66,2855.72,-476.94,-14.31
2025-03-03T13:17:48Z,F005,Nishville Jazz Festival,Day Pass,PROMO_AKCIJA,2855.72,2694.38,-161.34,-5.65
2025-03-15T14:17:48Z,F005,Nishville Jazz Festival,Day Pass,PROMO_AKCIJA,2694.38,2385.8,-308.58,-11.45
2025-03-29T18:17:48Z,F005,Nishville Jazz Festival,Day Pass,SEZONSKI_FAKTOR,2385.8,2369.01,-16.79,-0.7
2025-04-12T18:17:48Z,F005,Nishville Jazz Festival,Day Pass,SEZONSKI_FAKTOR,2369.01,2512.1,143.09,6.04
2025-04-24T08:17:48Z,F005,Nishville Jazz Festival,Day Pass,SEZONSKI_FAKTOR,2512.1,2811.46,299.36,11.92
2025-05-05T04:17:48Z,F005,Nishville Jazz Festival,Day Pass,POVECANJE_TRAZNJE,2811.46,2988.76,177.3,6.31
2025-05-18T03:17:48Z,F005,Nishville Jazz Festival,Day Pass,SEZONSKI_FAKTOR,2988.76,3036.66,47.9,1.6
2025-06-02T16:17:48Z,F005,Nishville Jazz Festival,Day Pass,SEZONSKI_FAKTOR,3036.66,3325.5,288.84,9.51
2025-06-15T16:17:48Z,F005,Nishville Jazz Festival,Day Pass,PROMO_AKCIJA,3325.5,2890.83,-434.67,-13.07
2025-06-27T02:17:48Z,F005,Nishville Jazz Festival,Day Pass,POVECANJE_TRAZNJE,2890.83,3299.41,408.58,14.13
2025-07-10T10:17:48Z,F005,Nishville Jazz Festival,Day Pass,POVECANJE_TRAZNJE,3299.41,3471.97,172.56,5.23
2025-07-22T05:17:48Z,F005,Nishville Jazz Festival,Day Pass,POVECANJE_TRAZNJE,3471.97,3699.04,227.07,6.54
2025-08-03T17:17:48Z,F005,Nishville Jazz Festival,Day Pass,POVECANJE_TRAZNJE,3699.04,4156.43,457.39,12.37
2025-08-20T14:17:48Z,F005,Nishville Jazz Festival,Day Pass,SEZONSKI_FAKTOR,4156.43,4418.45,262.02,6.3
2025-08-29T16:17:48Z,F005,Nishville Jazz Festival,Day Pass,VREMENSKI_PERIOD,4418.45,4715.83,297.38,6.73
2025-09-09T18:17:48Z,F005,Nishville Jazz Festival,Day Pass,SEZONSKI_FAKTOR,4715.83,4520.12,-195.71,-4.15
2025-09-25T14:17:48Z,F005,Nishville Jazz Festival,Day Pass,VREMENSKI_PERIOD,4520.12,4700.31,180.19,3.99
2025-10-07T09:17:48Z,F005,Nishville Jazz Festival,Day Pass,PROMO_AKCIJA,4700.31,4203.26,-497.05,-10.57
2025-10-22T18:17:48Z,F005,Nishville Jazz Festival,Day Pass,POVECANJE_TRAZNJE,4203.26,4487.34,284.08,6.76
2025-11-02T16:17:48Z,F005,Nishville Jazz Festival,Day Pass,POVECANJE_TRAZNJE,4487.34,5027.11,539.77,12.03
2025-11-14T23:17:48Z,F005,Nishville Jazz Festival,Day Pass,SEZONSKI_FAKTOR,5027.11,5289.85,262.74,5.23
2025-11-29T00:17:48Z,F005,Nishville Jazz Festival,Day Pass,SEZONSKI_FAKTOR,5289.85,5241.88,-47.97,-0.91
2025-12-11T03:17:48Z,F005,Nishville Jazz Festival,Day Pass,VREMENSKI_PERIOD,5241.88,5415.59,173.71,3.31
2025-12-26T07:17:48Z,F005,Nishville Jazz Festival,Day Pass,POVECANJE_TRAZNJE,5415.59,6051.4,635.81,11.74
2026-01-04T04:17:48Z,F005,Nishville Jazz Festival,Day Pass,PROMO_AKCIJA,6051.4,5488.14,-563.26,-9.31
2026-01-19T08:17:48Z,F005,Nishville Jazz Festival,Day Pass,PROMO_AKCIJA,5488.14,5083.89,-404.25,-7.37
2026-02-01T11:17:48Z,F005,Nishville Jazz Festival,Day Pass,VREMENSKI_PERIOD,5083.89,5279.76,195.87,3.85
2026-02-15T04:17:48Z,F005,Nishville Jazz Festival,Day Pass,SEZONSKI_FAKTOR,5279.76,5421.63,141.87,2.69
2026-02-28T07:17:48Z,F005,Nishville Jazz Festival,Day Pass,POVECANJE_TRAZNJE,5421.63,6166.22,744.59,13.73
2026-03-10T06:17:48Z,F005,Nishville Jazz Festival,Day Pass,PROMO_AKCIJA,6166.22,5347.83,-818.39,-13.27
2026-03-25T23:17:48Z,F005,Nishville Jazz Festival,Day Pass,VREMENSKI_PERIOD,5347.83,5612.89,265.06,4.96
2026-04-04T09:17:48Z,F005,Nishville Jazz Festival,Day Pass,SEZONSKI_FAKTOR,5612.89,6146.95,534.06,9.51
2026-04-18T09:17:48Z,F005,Nishville Jazz Festival,Day Pass,SEZONSKI_FAKTOR,6146.95,6006.61,-140.34,-2.28
2026-04-30T05:17:48Z,F005,Nishville Jazz Festival,Day Pass,POVECANJE_TRAZNJE,6006.61,6347.13,340.52,5.67
2026-05-14T10:17:48Z,F005,Nishville Jazz Festival,Day Pass,SEZONSKI_FAKTOR,6347.13,6043.77,-303.36,-4.78
